id,parser,gps,delay,level,lon,lat,vel
001069427406, 2014-05-09 00:39:58, 2014-05-09 00:39:22, 36, 2, 10.2179666666667, -67.59875, 0
001066053797, 2014-05-09 00:40:02, 2014-05-09 00:31:58, 484, 0, 10.4322833333333, -67.0071666666667, 0
001066060514, 2014-05-09 00:40:09, 2014-05-09 00:40:05, 4, 5, 10.43225, -67.0063666666667, 0
001066060624, 2014-05-09 00:40:14, 2014-05-09 00:40:09, 5, 5, 9.0207, -69.71525, 0
001066061037, 2014-05-09 00:40:27, 2014-05-09 00:40:19, 8, 5, 7.57086666666667, -71.99665, 0
001066059991, 2014-05-09 00:40:33, 2014-05-09 00:40:26, 7, 5, 7.8847, -72.2444333333333, 0
001066053790, 2014-05-09 00:41:02, 2014-05-09 00:40:54, 8, 5, 10.4315166666667, -67.0069666666667, 0
001066242017, 2014-05-09 00:41:08, 2014-05-09 00:41:00, 8, 5, 10.4321, -67.0066666666667, 0
001066060370, 2014-05-09 00:41:13, 2014-05-09 00:41:08, 5, 5, 10.43245, -67.0063833333333, 0
001066187759, 2014-05-09 00:41:36, 2014-05-09 00:41:31, 5, 5, 10.3181166666667, -66.36205, 0
001066061134, 2014-05-09 00:41:41, 2014-05-09 00:41:39, 2, 5, 9.920010666666667, -67.3547166666667, 0
001066040682, 2014-05-09 00:42:13, 2014-05-09 00:42:10, 3, 5, 10.5027333333333, -66.9008, 0
001066142493, 2014-05-09 00:42:15, 2014-05-09 00:42:10, 5, 5, 10.2611, -66.7241166666667, 0
001065436588, 2014-05-09 00:42:19, 2014-05-09 00:42:14, 5, 5, 10.1970333333333, -67.4785333333333, 0
001066053790, 2014-05-09 00:43:02, 2014-05-09 00:42:59, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066040685, 2014-05-09 00:43:16, 2014-05-09 00:43:13, 3, 5, 10.4959666666667, -66.7972666666667, 0
001065438783, 2014-05-09 00:43:25, 2014-05-09 00:43:14, 11, 4, 7.636, -66.1646166666667, 0
001066152482, 2014-05-09 00:43:28, 2014-05-09 00:43:25, 3, 5, 10.4658833333333, -66.5897666666667, 0
001066105420, 2014-05-09 00:43:43, 2014-05-09 00:43:36, 7, 5, 10.3581, -66.9854, 0
001066142485, 2014-05-09 00:43:52, 2014-05-09 00:43:50, 2, 5, 10.39725, -66.8885666666667, 0
001066560207, 2014-05-09 00:44:06, 2014-05-09 00:44:02, 4, 5, 10.0754, -69.1442166666667, 0
001066187760, 2014-05-09 00:44:19, 2014-05-09 00:44:16, 3, 5, 10.2701833333333, -66.3655166666667, 0
001066142483, 2014-05-09 00:44:28, 2014-05-09 00:44:24, 4, 5, 10.49001066666667, -66.7875666666667, 0
001066097908, 2014-05-09 00:44:45, 2014-05-09 00:44:37, 8, 5, 10.4323166666667, -67.0065833333333, 0
001066040681, 2014-05-09 00:44:53, 2014-05-09 00:44:35, 18, 4, 10.4890166666667, -66.83385, 0
001065434458, 2014-05-09 00:45:01, 2014-05-09 00:44:53, 8, 5, 10.1556833333333, -67.9128333333333, 0
001066053790, 2014-05-09 00:45:05, 2014-05-09 00:45:01, 4, 5, 10.4315166666667, -67.0069666666667, 0
001066098066, 2014-05-09 00:45:46, 2014-05-09 00:45:44, 2, 5, 10.2132666666667, -67.4149833333333, 0
001066053798, 2014-05-09 00:45:54, 2014-05-09 00:45:53, 1, 5, 10.4321, -67.0062833333333, 0
001069953085, 2014-05-09 00:46:14, 2014-05-09 00:46:07, 7, 5, 10.2614, -66.7245166666667, 0
001066053793, 2014-05-09 00:46:40, 2014-05-09 00:46:36, 4, 5, 10.4313333333333, -67.00715, 0
001066142496, 2014-05-09 00:46:50, 2014-05-09 00:46:48, 2, 5, 10.4902333333333, -66.7872333333333, 0
001066231815, 2014-05-09 00:46:51, 2014-05-09 00:46:49, 2, 5, 10.0624, -64.9918166666667, 0
001066144573, 2014-05-09 00:46:51, 2014-05-09 00:46:49, 2, 5, 10.5042, -66.8319166666667, 0
001066060676, 2014-05-09 00:46:56, 2014-05-09 00:46:54, 2, 5, 10.2521666666667, -67.8344333333333, 0
001066059988, 2014-05-09 00:47:03, 2014-05-09 00:46:59, 4, 5, 10.4320333333333, -67.0066166666667, 0
001066053790, 2014-05-09 00:47:07, 2014-05-09 00:47:05, 2, 5, 10.4315166666667, -67.0069666666667, 0
001066060385, 2014-05-09 00:47:13, 2014-05-09 00:47:03, 10, 4, 10.1186, -70.0106833333333, 0
001066053783, 2014-05-09 00:47:15, 2014-05-09 00:47:10, 5, 5, 10.4321166666667, -67.00645, 0
001066104777, 2014-05-09 00:47:15, 2014-05-09 00:47:07, 8, 5, 10.4760666666667, -66.7818166666667, 0
001066053782, 2014-05-09 00:47:43, 2014-05-09 00:47:41, 2, 5, 10.43185, -67.0066333333333, 0
001066060377, 2014-05-09 00:47:49, 2014-05-09 00:47:47, 2, 5, 10.4322, -67.0070166666667, 0
001065033007, 2014-05-09 00:48:09, 2014-05-09 00:48:02, 7, 5, 10.4900666666667, -66.7869166666667, 0
001066059983, 2014-05-09 00:48:11, 2014-05-09 00:48:07, 4, 5, 10.2150333333333, -67.5394166666667, 0
001066188405, 2014-05-09 00:48:33, 2014-05-09 00:48:28, 5, 5, 10.46, -66.8369166666667, 0
001066202309, 2014-05-09 00:48:41, 2014-05-09 00:48:34, 7, 5, 10.43105, -67.0072333333333, 0
001069406169, 2014-05-09 00:48:49, 2014-05-09 00:48:46, 3, 5, 10.4879666666667, -66.78675, 0
001066108174, 2014-05-09 00:49:00, 2014-05-09 00:48:56, 4, 5, 10.2133166666667, -67.4149166666667, 0
001066060879, 2014-05-09 00:49:05, 2014-05-09 00:49:03, 2, 5, 10.4310166666667, -67.0076166666667, 0
001066053789, 2014-05-09 00:49:14, 2014-05-09 00:49:12, 2, 5, 10.9002166666667, -64.0910833333333, 0
001066053790, 2014-05-09 00:49:16, 2014-05-09 00:49:08, 8, 5, 10.4315166666667, -67.0069666666667, 0
001065434448, 2014-05-09 00:49:19, 2014-05-09 00:48:57, 22, 3, 10.5025, -66.94965, 0
001066110252, 2014-05-09 00:49:30, 2014-05-09 00:49:20, 10, 4, 10.5041833333333, -66.8321833333333, 0
001069427406, 2014-05-09 00:49:35, 2014-05-09 00:49:29, 6, 5, 10.2179666666667, -67.59875, 0
001066060848, 2014-05-09 00:49:38, 2014-05-09 00:49:33, 5, 5, 9.96578333333333, -65.1287333333333, 0
001066087367, 2014-05-09 00:49:38, 2014-05-09 00:49:32, 6, 5, 10.5041, -66.8319833333333, 0
001066059996, 2014-05-09 00:49:41, 2014-05-09 00:49:34, 7, 5, 10.4321333333333, -67.0067666666667, 0
001069406168, 2014-05-09 00:49:47, 2014-05-09 00:49:45, 2, 5, 10.4900166666667, -66.7870166666667, 0
001065434445, 2014-05-09 00:49:48, 2014-05-09 00:49:38, 10, 4, 10.2501666666667, -67.9056166666667, 0
001065436603, 2014-05-09 00:49:50, 2014-05-09 00:49:14, 36, 2, 10.2749666666667, -67.6257833333333, 0
001066053788, 2014-05-09 00:50:03, 2014-05-09 00:49:55, 8, 5, 10.43225, -67.0068, 0
001066060514, 2014-05-09 00:50:13, 2014-05-09 00:50:09, 4, 5, 10.43225, -67.0063666666667, 0
001066060624, 2014-05-09 00:50:23, 2014-05-09 00:50:14, 9, 5, 9.0207, -69.71525, 0
001066061037, 2014-05-09 00:50:28, 2014-05-09 00:50:21, 7, 5, 7.57086666666667, -71.99665, 0
001066059991, 2014-05-09 00:50:32, 2014-05-09 00:50:28, 4, 5, 7.8847, -72.2444333333333, 0
001066060370, 2014-05-09 00:51:12, 2014-05-09 00:51:10, 2, 5, 10.43245, -67.0063833333333, 0
001066242017, 2014-05-09 00:51:12, 2014-05-09 00:51:03, 9, 5, 10.4321, -67.0066666666667, 0
001066053790, 2014-05-09 00:51:16, 2014-05-09 00:51:13, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066187759, 2014-05-09 00:51:40, 2014-05-09 00:51:33, 7, 5, 10.3181166666667, -66.36205, 0
001066061134, 2014-05-09 00:51:48, 2014-05-09 00:51:41, 7, 5, 9.920010666666667, -67.3547166666667, 0
001066040682, 2014-05-09 00:52:14, 2014-05-09 00:52:12, 2, 5, 10.5027333333333, -66.9008, 0
001065436588, 2014-05-09 00:52:23, 2014-05-09 00:52:16, 7, 5, 10.1970333333333, -67.4785333333333, 0
001066053790, 2014-05-09 00:53:19, 2014-05-09 00:53:16, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066040685, 2014-05-09 00:53:20, 2014-05-09 00:53:18, 2, 5, 10.4959666666667, -66.7972666666667, 0
001065438783, 2014-05-09 00:53:27, 2014-05-09 00:53:20, 7, 5, 7.636, -66.1646166666667, 0
001066142493, 2014-05-09 00:53:30, 2014-05-09 00:52:09, 81, 1, 10.2610666666667, -66.7241666666667, 0
001066152482, 2014-05-09 00:53:30, 2014-05-09 00:53:26, 4, 5, 10.4658833333333, -66.5897666666667, 0
001066105420, 2014-05-09 00:53:42, 2014-05-09 00:53:38, 4, 5, 10.3578333333333, -66.9855333333333, 0
001066142485, 2014-05-09 00:53:51, 2014-05-09 00:53:49, 2, 5, 10.39725, -66.8885666666667, 0
001066560207, 2014-05-09 00:54:13, 2014-05-09 00:54:06, 7, 5, 10.0754, -69.1442166666667, 0
001066187760, 2014-05-09 00:54:25, 2014-05-09 00:54:18, 7, 5, 10.2701833333333, -66.3655166666667, 0
001066142483, 2014-05-09 00:54:32, 2014-05-09 00:54:25, 7, 5, 10.49001066666667, -66.7875666666667, 0
001066097908, 2014-05-09 00:54:42, 2014-05-09 00:54:39, 3, 5, 10.4323166666667, -67.0065833333333, 0
001066040681, 2014-05-09 00:54:44, 2014-05-09 00:54:39, 5, 5, 10.4890166666667, -66.83385, 0
001065434458, 2014-05-09 00:55:01, 2014-05-09 00:54:58, 3, 5, 10.1556833333333, -67.9128333333333, 0
001066053790, 2014-05-09 00:55:25, 2014-05-09 00:55:19, 6, 5, 10.4315166666667, -67.0069666666667, 0
001066098066, 2014-05-09 00:55:53, 2014-05-09 00:55:48, 5, 5, 10.2132666666667, -67.4149833333333, 0
001066053798, 2014-05-09 00:55:58, 2014-05-09 00:55:54, 4, 5, 10.4321, -67.0062833333333, 0
001069953085, 2014-05-09 00:56:13, 2014-05-09 00:56:09, 4, 5, 10.2614, -66.7245166666667, 0
001066053793, 2014-05-09 00:56:44, 2014-05-09 00:56:37, 7, 5, 10.4313333333333, -67.00715, 0
001066142496, 2014-05-09 00:56:54, 2014-05-09 00:56:49, 5, 5, 10.4902333333333, -66.7872333333333, 0
001066144573, 2014-05-09 00:56:55, 2014-05-09 00:56:50, 5, 5, 10.5042, -66.8319166666667, 0
001066231815, 2014-05-09 00:56:58, 2014-05-09 00:56:51, 7, 5, 10.0624, -64.9918166666667, 0
001066060676, 2014-05-09 00:57:00, 2014-05-09 00:56:55, 5, 5, 10.2521666666667, -67.8344333333333, 0
001066059988, 2014-05-09 00:57:02, 2014-05-09 00:57:00, 2, 5, 10.4320333333333, -67.0066166666667, 0
001066060385, 2014-05-09 00:57:12, 2014-05-09 00:57:07, 5, 5, 10.1186, -70.0106833333333, 0
001066053783, 2014-05-09 00:57:14, 2014-05-09 00:57:12, 2, 5, 10.4321166666667, -67.00645, 0
001066104777, 2014-05-09 00:57:22, 2014-05-09 00:57:12, 10, 4, 10.4760666666667, -66.7818166666667, 0
001066053790, 2014-05-09 00:57:27, 2014-05-09 00:57:24, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066053782, 2014-05-09 00:57:45, 2014-05-09 00:57:43, 2, 5, 10.43185, -67.0066333333333, 0
001066060377, 2014-05-09 00:57:56, 2014-05-09 00:57:49, 7, 5, 10.4322, -67.0070166666667, 0
001065033007, 2014-05-09 00:58:05, 2014-05-09 00:58:03, 2, 5, 10.4900666666667, -66.7869166666667, 0
001066059983, 2014-05-09 00:58:13, 2014-05-09 00:58:08, 5, 5, 10.2150333333333, -67.5394166666667, 0
001066188405, 2014-05-09 00:58:37, 2014-05-09 00:58:32, 5, 5, 10.46, -66.8369166666667, 0
001066202309, 2014-05-09 00:58:38, 2014-05-09 00:58:36, 2, 5, 10.43105, -67.0072333333333, 0
001069406169, 2014-05-09 00:58:55, 2014-05-09 00:58:47, 8, 5, 10.4879666666667, -66.78675, 0
001066108174, 2014-05-09 00:59:02, 2014-05-09 00:58:57, 5, 5, 10.2133166666667, -67.4149166666667, 0
001065434448, 2014-05-09 00:59:05, 2014-05-09 00:58:58, 7, 5, 10.5025, -66.94965, 0
001066060879, 2014-05-09 00:59:07, 2014-05-09 00:59:04, 3, 5, 10.4310166666667, -67.0076166666667, 0
001066053789, 2014-05-09 00:59:18, 2014-05-09 00:59:13, 5, 5, 10.9002166666667, -64.0910833333333, 0
001066110252, 2014-05-09 00:59:29, 2014-05-09 00:59:25, 4, 5, 10.5041833333333, -66.8321833333333, 0
001066053790, 2014-05-09 00:59:30, 2014-05-09 00:59:27, 3, 5, 10.4315166666667, -67.0069666666667, 0
001069427406, 2014-05-09 00:59:36, 2014-05-09 00:59:33, 3, 5, 10.2179666666667, -67.59875, 0
001066059996, 2014-05-09 00:59:40, 2014-05-09 00:59:35, 5, 5, 10.4321333333333, -67.0067833333333, 0
001066060848, 2014-05-09 00:59:42, 2014-05-09 00:59:35, 7, 5, 9.96578333333333, -65.1287333333333, 0
001066087367, 2014-05-09 00:59:46, 2014-05-09 00:59:33, 13, 4, 10.5041, -66.8319833333333, 0
001065434445, 2014-05-09 00:59:47, 2014-05-09 00:59:42, 5, 5, 10.2501666666667, -67.9056166666667, 0
001065436603, 2014-05-09 00:59:49, 2014-05-09 00:59:44, 5, 5, 10.2749666666667, -67.6257833333333, 0
001069406168, 2014-05-09 00:59:54, 2014-05-09 00:59:47, 7, 5, 10.4900166666667, -66.7870166666667, 0
001066053788, 2014-05-09 01:00:05, 2014-05-09 00:59:56, 9, 5, 10.43225, -67.0068, 0
001066053797, 2014-05-09 01:00:07, 2014-05-09 00:59:57, 10, 4, 10.43215, -67.0069666666667, 0
001066060514, 2014-05-09 01:00:20, 2014-05-09 01:00:13, 7, 5, 10.43225, -67.0063666666667, 0
001066061037, 2014-05-09 01:00:25, 2014-05-09 01:00:22, 3, 5, 7.57086666666667, -71.99665, 0
001066060624, 2014-05-09 01:00:28, 2014-05-09 01:00:18, 10, 4, 9.0207, -69.71525, 0
001066059991, 2014-05-09 01:00:31, 2014-05-09 01:00:29, 2, 5, 7.8847, -72.2444333333333, 0
001066242017, 2014-05-09 01:01:12, 2014-05-09 01:01:05, 7, 5, 10.4321, -67.0066666666667, 0
001066060370, 2014-05-09 01:01:14, 2014-05-09 01:01:11, 3, 5, 10.43245, -67.0063833333333, 0
001066053790, 2014-05-09 01:01:33, 2014-05-09 01:01:30, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066187759, 2014-05-09 01:01:42, 2014-05-09 01:01:35, 7, 5, 10.3181166666667, -66.36205, 0
001066061134, 2014-05-09 01:01:52, 2014-05-09 01:01:45, 7, 5, 9.920010666666667, -67.3547166666667, 0
001066142493, 2014-05-09 01:02:16, 2014-05-09 01:02:11, 5, 5, 10.2610166666667, -66.7241166666667, 0
001066040682, 2014-05-09 01:02:19, 2014-05-09 01:02:14, 5, 5, 10.5027333333333, -66.9008, 0
001065436588, 2014-05-09 01:02:22, 2014-05-09 01:02:17, 5, 5, 10.1970333333333, -67.4785333333333, 0
001066040685, 2014-05-09 01:03:26, 2014-05-09 01:03:19, 7, 5, 10.4959666666667, -66.7972666666667, 0
001066152482, 2014-05-09 01:03:35, 2014-05-09 01:03:30, 5, 5, 10.4658833333333, -66.5897666666667, 0
001065438783, 2014-05-09 01:03:35, 2014-05-09 01:03:27, 8, 5, 7.636, -66.1646166666667, 0
001066053790, 2014-05-09 01:03:36, 2014-05-09 01:03:33, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066105420, 2014-05-09 01:03:42, 2014-05-09 01:03:39, 3, 5, 10.3578, -66.9856166666667, 0
001066142485, 2014-05-09 01:03:50, 2014-05-09 01:03:48, 2, 5, 10.3973333333333, -66.8885666666667, 0
001066560207, 2014-05-09 01:04:19, 2014-05-09 01:04:10, 9, 5, 10.0754, -69.1442166666667, 0
001066187760, 2014-05-09 01:04:24, 2014-05-09 01:04:22, 2, 5, 10.2701833333333, -66.3655166666667, 0
001066142483, 2014-05-09 01:04:33, 2014-05-09 01:04:27, 6, 5, 10.49001066666667, -66.7875666666667, 0
001066040681, 2014-05-09 01:04:43, 2014-05-09 01:04:41, 2, 5, 10.4890166666667, -66.83385, 0
001066097908, 2014-05-09 01:04:51, 2014-05-09 01:04:40, 11, 4, 10.4323166666667, -67.0065833333333, 0
001065434458, 2014-05-09 01:05:05, 2014-05-09 01:05:02, 3, 5, 10.1556833333333, -67.9128333333333, 0
001066053790, 2014-05-09 01:05:39, 2014-05-09 01:05:36, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066098066, 2014-05-09 01:05:54, 2014-05-09 01:05:51, 3, 5, 10.2132666666667, -67.4149833333333, 0
001066053798, 2014-05-09 01:06:03, 2014-05-09 01:05:56, 7, 5, 10.4321, -67.0062833333333, 0
001069953085, 2014-05-09 01:06:15, 2014-05-09 01:06:10, 5, 5, 10.2614, -66.7245166666667, 0
001066053793, 2014-05-09 01:06:43, 2014-05-09 01:06:39, 4, 5, 10.4313333333333, -67.00715, 0
001066142496, 2014-05-09 01:06:56, 2014-05-09 01:06:51, 5, 5, 10.4902333333333, -66.7872333333333, 0
001066231815, 2014-05-09 01:06:57, 2014-05-09 01:06:52, 5, 5, 10.0624, -64.9918166666667, 0
001066144573, 2014-05-09 01:06:57, 2014-05-09 01:06:49, 8, 5, 10.5042, -66.8319166666667, 0
001066060676, 2014-05-09 01:07:01, 2014-05-09 01:06:57, 4, 5, 10.2521666666667, -67.8344333333333, 0
001066059988, 2014-05-09 01:07:06, 2014-05-09 01:07:00, 6, 5, 10.4320333333333, -67.0066166666667, 0
001066060385, 2014-05-09 01:07:16, 2014-05-09 01:07:11, 5, 5, 10.1186, -70.0106833333333, 0
001066104777, 2014-05-09 01:07:18, 2014-05-09 01:07:16, 2, 5, 10.4760666666667, -66.7818166666667, 0
001066053783, 2014-05-09 01:07:21, 2014-05-09 01:07:14, 7, 5, 10.4321166666667, -67.00645, 0
001066053790, 2014-05-09 01:07:42, 2014-05-09 01:07:39, 3, 5, 10.4315166666667, -67.0069666666667, 0
001066053782, 2014-05-09 01:07:50, 2014-05-09 01:07:45, 5, 5, 10.43185, -67.0066333333333, 0
001066060377, 2014-05-09 01:07:57, 2014-05-09 01:07:49, 8, 5, 10.4322, -67.0070166666667, 0
001065033007, 2014-05-09 01:08:12, 2014-05-09 01:08:05, 7, 5, 10.4900666666667, -66.7869166666667, 0
001066059983, 2014-05-09 01:08:17, 2014-05-09 01:08:10, 7, 5, 10.2150333333333, -67.5394166666667, 0
001066202309, 2014-05-09 01:08:39, 2014-05-09 01:08:37, 2, 5, 10.43105, -67.0072333333333, 0
001066188405, 2014-05-09 01:08:44, 2014-05-09 01:08:37, 7, 5, 10.46, -66.8369166666667, 0
001069406169, 2014-05-09 01:08:55, 2014-05-09 01:08:49, 6, 5, 10.4879666666667, -66.78675, 0
001066108174, 2014-05-09 01:09:01, 2014-05-09 01:08:59, 2, 5, 10.2133166666667, -67.4149166666667, 0
001065434448, 2014-05-09 01:09:07, 2014-05-09 01:09:02, 5, 5, 10.5025, -66.94965, 0
001066060879, 2014-05-09 01:09:11, 2014-05-09 01:09:06, 5, 5, 10.4310166666667, -67.0076166666667, 0
001066053789, 2014-05-09 01:09:20, 2014-05-09 01:09:15, 5, 5, 10.9002166666667, -64.0910833333333, 0
001066110252, 2014-05-09 01:09:30, 2014-05-09 01:09:29, 1, 5, 10.5041833333333, -66.8321833333333, 0
001066087367, 2014-05-09 01:09:37, 2014-05-09 01:09:31, 6, 5, 10.5041, -66.8319833333333, 0
001066060848, 2014-05-09 01:09:41, 2014-05-09 01:09:37, 4, 5, 9.96578333333333, -65.1287333333333, 0
001066059996, 2014-05-09 01:09:42, 2014-05-09 01:09:37, 5, 5, 10.4321333333333, -67.0067833333333, 0
001066053790, 2014-05-09 01:09:50, 2014-05-09 01:09:44, 6, 5, 10.4315166666667, -67.0069666666667, 0
001065434445, 2014-05-09 01:09:51, 2014-05-09 01:09:46, 5, 5, 10.2501666666667, -67.9056166666667, 0
001069406168, 2014-05-09 01:09:53, 2014-05-09 01:09:48, 5, 5, 10.4900166666667, -66.7870166666667, 0
001065436603, 2014-05-09 01:09:54, 2014-05-09 01:09:46, 8, 5, 10.2748666666667, -67.6250666666667, 0
001066053788, 2014-05-09 01:10:01, 2014-05-09 01:09:58, 3, 5, 10.43225, -67.0068, 0
001066053797, 2014-05-09 01:10:09, 2014-05-09 01:09:42, 27, 3, 10.4322166666667, -67.0072166666667, 0
001066060514, 2014-05-09 01:10:21, 2014-05-09 01:10:15, 6, 5, 10.43225, -67.0063666666667, 0
001066061037, 2014-05-09 01:10:26, 2014-05-09 01:10:24, 2, 5, 7.57086666666667, -71.99665, 0
001066060624, 2014-05-09 01:10:27, 2014-05-09 01:10:22, 5, 5, 9.0207, -69.71525, 0
001066059991, 2014-05-09 01:10:38, 2014-05-09 01:10:31, 7, 5, 7.8847, -72.2444333333333, 0
001069427406, 2014-05-09 01:10:49, 2014-05-09 01:09:38, 71, 1, 10.2179666666667, -67.59875, 0
001066242017, 2014-05-09 01:11:13, 2014-05-09 01:11:09, 4, 5, 10.4321, -67.0066666666667, 0
001066060370, 2014-05-09 01:11:18, 2014-05-09 01:11:10, 8, 5, 10.43245, -67.0063833333333, 0
001066187759, 2014-05-09 01:11:41, 2014-05-09 01:11:36, 5, 5, 10.3181166666667, -66.36205, 0
001066061134, 2014-05-09 01:11:49, 2014-05-09 01:11:47, 2, 5, 9.920010666666667, -67.3547166666667, 0
001066053790, 2014-05-09 01:11:55, 2014-05-09 01:11:47, 8, 5, 10.4315166666667, -67.0069666666667, 0
001066040682, 2014-05-09 01:12:18, 2014-05-09 01:12:15, 3, 5, 10.5027333333333, -66.9008, 0
001065436588, 2014-05-09 01:12:26, 2014-05-09 01:12:21, 5, 5, 10.1970333333333, -67.4785333333333, 0
001066142493, 2014-05-09 01:12:34, 2014-05-09 01:12:10, 24, 3, 10.2610166666667, -66.7241166666667, 0
001066040685, 2014-05-09 01:13:31, 2014-05-09 01:13:23, 8, 5, 10.4959666666667, -66.7972666666667, 0
001066152482, 2014-05-09 01:13:35, 2014-05-09 01:13:32, 3, 5, 10.4658833333333, -66.5897666666667, 0
001066105420, 2014-05-09 01:13:46, 2014-05-09 01:13:41, 5, 5, 10.3578, -66.9856166666667, 0
001066142485, 2014-05-09 01:13:49, 2014-05-09 01:13:47, 2, 5, 10.39735, -66.8886, 0
001065438783, 2014-05-09 01:13:49, 2014-05-09 01:13:34, 15, 4, 7.636, -66.1646166666667, 0
001066053790, 2014-05-09 01:13:54, 2014-05-09 01:13:50, 4, 5, 10.4315166666667, -67.0069666666667, 0
001066187760, 2014-05-09 01:14:26, 2014-05-09 01:14:21, 5, 5, 10.2701833333333, -66.3655166666667, 0
001066142483, 2014-05-09 01:14:35, 2014-05-09 01:14:29, 6, 5, 10.49001066666667, -66.7875666666667, 0
001066097908, 2014-05-09 01:14:47, 2014-05-09 01:14:42, 5, 5, 10.4323166666667, -67.0065833333333, 0
001066040681, 2014-05-09 01:14:48, 2014-05-09 01:14:43, 5, 5, 10.4890166666667, -66.83385, 0
001065434458, 2014-05-09 01:15:14, 2014-05-09 01:15:03, 11, 4, 10.1556833333333, -67.9128333333333, 0
001066053790, 2014-05-09 01:15:55, 2014-05-09 01:15:53, 2, 5, 10.4315166666667, -67.0069666666667, 0
001066053798, 2014-05-09 01:15:59, 2014-05-09 01:15:58, 1, 5, 10.4321, -67.0062833333333, 0
001066098066, 2014-05-09 01:16:00, 2014-05-09 01:15:53, 7, 5, 10.2132666666667, -67.4149833333333, 0
001069953085, 2014-05-09 01:16:16, 2014-05-09 01:16:14, 2, 5, 10.2614, -66.7245166666667, 0
001066053793, 2014-05-09 01:16:48, 2014-05-09 01:16:41, 7, 5, 10.4313333333333, -67.00715, 0
001066144573, 2014-05-09 01:16:53, 2014-05-09 01:16:51, 2, 5, 10.5042, -66.8319166666667, 0
001066142496, 2014-05-09 01:16:57, 2014-05-09 01:16:53, 4, 5, 10.4902333333333, -66.7872333333333, 0
001066060676, 2014-05-09 01:17:00, 2014-05-09 01:16:58, 2, 5, 10.2521666666667, -67.8344333333333, 0
001066231815, 2014-05-09 01:17:01, 2014-05-09 01:16:53, 8, 5, 10.0624, -64.9918166666667, 0
001066059988, 2014-05-09 01:17:05, 2014-05-09 01:17:01, 4, 5, 10.4320333333333, -67.0066166666667, 0
001066053783, 2014-05-09 01:17:20, 2014-05-09 01:17:15, 5, 5, 10.4321166666667, -67.00645, 0
001066060385, 2014-05-09 01:17:20, 2014-05-09 01:17:16, 4, 5, 10.1186, -70.0106833333333, 0
001066104777, 2014-05-09 01:17:28, 2014-05-09 01:17:20, 8, 5, 10.4760666666667, -66.7818166666667, 0
001066053782, 2014-05-09 01:17:50, 2014-05-09 01:17:46, 4, 5, 10.43185, -67.0066333333333, 0
001066060377, 2014-05-09 01:17:59, 2014-05-09 01:17:51, 8, 5, 10.4322, -67.0070166666667, 0
001066053790, 2014-05-09 01:18:06, 2014-05-09 01:17:58, 8, 5, 10.4315166666667, -67.0069666666667, 0
001065033007, 2014-05-09 01:18:14, 2014-05-09 01:18:09, 5, 5, 10.4900666666667, -66.7869166666667, 0
001066188405, 2014-05-09 01:18:40, 2014-05-09 01:18:38, 2, 5, 10.46, -66.8369166666667, 0
001066202309, 2014-05-09 01:18:43, 2014-05-09 01:18:38, 5, 5, 10.43105, -67.0072333333333, 0
001069406169, 2014-05-09 01:18:57, 2014-05-09 01:18:50, 7, 5, 10.4879666666667, -66.78675, 0
001066108174, 2014-05-09 01:19:05, 2014-05-09 01:19:01, 4, 5, 10.2133166666667, -67.4149166666667, 0
001065434448, 2014-05-09 01:19:14, 2014-05-09 01:19:06, 8, 5, 10.5025, -66.94965, 0
001066060879, 2014-05-09 01:19:17, 2014-05-09 01:19:07, 10, 4, 10.4310166666667, -67.0076166666667, 0
001066053789, 2014-05-09 01:19:24, 2014-05-09 01:19:16, 8, 5, 10.9002166666667, -64.0910833333333, 0
001066060848, 2014-05-09 01:19:45, 2014-05-09 01:19:38, 7, 5, 9.96578333333333, -65.1287333333333, 0
001066059996, 2014-05-09 01:19:46, 2014-05-09 01:19:39, 7, 5, 10.4321333333333, -67.0067833333333, 0
001069406168, 2014-05-09 01:19:52, 2014-05-09 01:19:49, 3, 5, 10.4900166666667, -66.7870166666667, 0
001065434445, 2014-05-09 01:19:52, 2014-05-09 01:19:48, 4, 5, 10.2501666666667, -67.9056166666667, 0
001065436603, 2014-05-09 01:19:55, 2014-05-09 01:19:50, 5, 5, 10.2750333333333, -67.6249833333333, 0
001069427406, 2014-05-09 01:19:59, 2014-05-09 01:19:52, 7, 5, 10.2188833333333, -67.602, 0
001066053788, 2014-05-09 01:20:05, 2014-05-09 01:20:00, 5, 5, 10.43225, -67.0068, 0
001066053790, 2014-05-09 01:20:07, 2014-05-09 01:20:01, 6, 5, 10.4315166666667, -67.0069666666667, 0
001066053797, 2014-05-09 01:20:08, 2014-05-09 01:11:11, 537, 0, 10.4321833333333, -67.00725, 0
001066060514, 2014-05-09 01:20:21, 2014-05-09 01:20:16, 5, 5, 10.43225, -67.0063666666667, 0
001066061037, 2014-05-09 01:20:28, 2014-05-09 01:20:25, 3, 5, 7.57086666666667, -71.99665, 0
